,address,id,lat,lng,location,name,subCategory,details
819,Okeghemstraat 24-3,29439,52.3513824,4.862982,Amsterdam,van der Cammen Residence de super-ultraluxe,Soccer Stadium,http://tour-pedia.org/api/getPlaceDetails?id=29439
820,Van der Boechorststraat,29440,52.329134721293,4.8598170208714,Amsterdam,Tennispark Buitenveldert,Tennis Court,http://tour-pedia.org/api/getPlaceDetails?id=29440
821,Gustav Mahlerlaan 3004,29443,52.336101,4.861546,Amsterdam,ActaBar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29443
825,Back-Upstraat,29447,52.413584576072,4.8720717430115,Amsterdam,Collectiecentrum,History Museum,http://tour-pedia.org/api/getPlaceDetails?id=29447
826,Meteorenweg,29449,52.419264516722,4.8725169897079,Amsterdam,S.V. Vriendschap,Gym / Fitness Center,http://tour-pedia.org/api/getPlaceDetails?id=29449
830,Keerkringpark,29453,52.409828084414,4.8744964599609,Amsterdam,De Pier,Scenic Lookout,http://tour-pedia.org/api/getPlaceDetails?id=29453
832,Koivistokade,29455,52.397517,4.872342,Amsterdam,Etnies OTF,Skate Park,http://tour-pedia.org/api/getPlaceDetails?id=29455
835,Archangelkade t.o.15,29458,52.396902,4.869967,Amsterdam,'t Landje,Field,http://tour-pedia.org/api/getPlaceDetails?id=29458
836,Transformatorweg,29459,52.392595824912,4.8628275096416,Amsterdam,Kijkende Figuur,Sculpture Garden,http://tour-pedia.org/api/getPlaceDetails?id=29459
840,Moermanskade 107,29464,52.3990699572,4.8716032538881,Amsterdam,take me out,Performing Arts Venue,http://tour-pedia.org/api/getPlaceDetails?id=29464
841,Spaarndammerdijk,29465,52.392815157103,4.866758286953,Amsterdam,Gebroken Cirkel,Sculpture Garden,http://tour-pedia.org/api/getPlaceDetails?id=29465
846,Spaarndammerdijk 300-302,29470,52.393129422224,4.8699823021889,Amsterdam,"3 sculpturen ""Bredius Sportcentrum""",Sculpture Garden,http://tour-pedia.org/api/getPlaceDetails?id=29470
851,Oostzaanstraat,29475,52.392654418945,4.8725190162659,Amsterdam,De Beverburcht,Lake,http://tour-pedia.org/api/getPlaceDetails?id=29475
854,Klönneplein 1,29478,52.386850242732,4.86891746521,Amsterdam,Gashouder,Event Space,http://tour-pedia.org/api/getPlaceDetails?id=29478
855,Pazzanistraat 4,29481,52.38628871347,4.8735055596738,Amsterdam,Het Ketelhuis,Indie Movie Theater,http://tour-pedia.org/api/getPlaceDetails?id=29481
857,Pazzanistraat 19,29484,52.386012078212,4.8731768131256,Amsterdam,DutchView Studio,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29484
858,Polonceaukade 5,29485,52.38588766181,4.8738849163055,Amsterdam,MC Theater,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=29485
859,Overbrakerpad 10,29486,52.387350797653,4.865414,Amsterdam,Kinderboerderij Westerpark,Farm,http://tour-pedia.org/api/getPlaceDetails?id=29486
861,Pazzanistraat 19,29488,52.38619043758,4.8730771427677,Amsterdam,De Wereld Draait Door,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29488
863,Klönneplein 2,29490,52.386824050332,4.8701298236847,Amsterdam,Transformatorhuis,Event Space,http://tour-pedia.org/api/getPlaceDetails?id=29490
865,Pazzanistraat 33,29493,52.386122,4.872363,Amsterdam,Pizza Royale,Speakeasy,http://tour-pedia.org/api/getPlaceDetails?id=29493
868,Pazzanistraat 19-23 (Dutchview Studio 1),29496,52.385909151031,4.8733083627605,Amsterdam,Pauw en Witteman,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29496
869,Haarlemmerstraat,29497,52.385619183116,4.8748826980591,Amsterdam,Westergasbrug (Brug 193),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29497
871,Waterspiegelplein 10D,29499,52.384449,4.869142,Amsterdam,Acteer Academie Amsterdam,Dance Studio,http://tour-pedia.org/api/getPlaceDetails?id=29499
874,Polonceaukade 12,29502,52.385765848955,4.8729453265666,Amsterdam,Tony's Chocolonely,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29502
875,Van Hogendorpstraat 1,29503,52.381354059954,4.8677102804328,Amsterdam,Van Hogendorphal,College Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=29503
876,Frederik Hendrikplantsoen,29504,52.378221875054,4.8748943895433,Amsterdam,Frederik Hendrikplantsoen,Park,http://tour-pedia.org/api/getPlaceDetails?id=29504
879,Van Boetzelaerstraat,29507,52.382435555136,4.8725594703176,Amsterdam,Van Boetzelaerstraat,Performing Arts Venue,http://tour-pedia.org/api/getPlaceDetails?id=29507
881,Hugo de Grootplein,29509,52.374621587561,4.8730438460967,Amsterdam,Hugo de Grootplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29509
882,Tweede Hugo de Grootstraat,29510,52.375428882391,4.869832098484,Amsterdam,Beltbrug (Brug 324),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29510
883,Frederik Hendrikstraat 111-115,29511,52.374247,4.872483,Amsterdam,De Nieuwe Anita,Speakeasy,http://tour-pedia.org/api/getPlaceDetails?id=29511
884,"Bilderdijkpark 1a, 1052 Amsterdam",29512,52.372284870238,4.8706018924713,Amsterdam,De Liefde,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=29512
885,Bilderdijkstraat 15HS,29513,52.372091521336,4.8710129643358,Amsterdam,Mono,Dive Bar,http://tour-pedia.org/api/getPlaceDetails?id=29513
887,Tweede Marnixplantsoen,29515,52.374434546805,4.87597074207,Amsterdam,Tweede Marnixplantsoen,Park,http://tour-pedia.org/api/getPlaceDetails?id=29515
888,Wg-Plein 281,29516,52.364515580485,4.8705911636353,Amsterdam,Ski inn,Ski Lodge,http://tour-pedia.org/api/getPlaceDetails?id=29516
889,Nicolaas Beetsstraat 142,29517,52.362058,4.867719,Amsterdam,Cafe De Toog,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29517
891,Overtoom 209,29519,52.36087284602,4.8702102899551,Amsterdam,Plan B,Pool Hall,http://tour-pedia.org/api/getPlaceDetails?id=29519
892,Bilderdijkstraat 165/E,29520,52.367652,4.871866,Amsterdam,Vereniging De Trut,Gay Bar,http://tour-pedia.org/api/getPlaceDetails?id=29520
893,Potgieterstraat 35HS,29521,52.369553941091,4.8736795872886,Amsterdam,Bar Berlijn,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29521
895,Willemsparkweg 73HS,29523,52.357012,4.874725,Amsterdam,Café Gruter,Pub,http://tour-pedia.org/api/getPlaceDetails?id=29523
896,Vondelpark 5,29524,52.358435453109,4.8708271980286,Amsterdam,Vondelpark Openluchttheater,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29524
898,Breitnerstraat 2,29526,52.351568096395,4.8731553554535,Amsterdam,Toomler | Comedytrain,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=29526
899,Minervaplein,29527,52.346751136098,4.8725545406342,Amsterdam,Minervaplein,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29527
900,Stadionkade 73A,29528,52.344172797463,4.8678950537154,Amsterdam,Brug Stadionkade,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29528
901,Apollolaan 138,29529,52.351593559568,4.8719765135255,Amsterdam,Half Moon Lounge,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29529
903,Kattenlaan 1-15,29531,52.359427,4.86538555,Amsterdam,Tennisclub Kattenlaan,Tennis Court,http://tour-pedia.org/api/getPlaceDetails?id=29531
904,Claude Debussylaan 78,29533,52.337434304281,4.8710056578753,Amsterdam,Oliver's,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=29533
905,De boelelaan,29534,52.334314026808,4.8706942708017,Amsterdam,Boelelaan,Other Nightlife,http://tour-pedia.org/api/getPlaceDetails?id=29534
908,George Gershwinplein,29537,52.335989506072,4.8734078088677,Amsterdam,Lex Van Deldenbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29537
916,Oostzanerdijk,29547,52.421345,4.877169,Amsterdam,Lounge Club Oostzanerdijk,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29547
917,Meerkoet 5,29548,52.426546556262,4.8740075944593,Amsterdam,Davey's SM kelder,Hookah Bar,http://tour-pedia.org/api/getPlaceDetails?id=29548
919,Meteorenweg 280,29550,52.419332930628,4.8743275936822,Amsterdam,Tob,Soccer Field,http://tour-pedia.org/api/getPlaceDetails?id=29550
922,Noordeinde 81,29554,52.4293472,4.874466,Amsterdam,Camping het Rietveen,Campground,http://tour-pedia.org/api/getPlaceDetails?id=29554
927,Melkweg,29563,52.41760617693,4.8812948528721,Amsterdam,Melkweg,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29563
929,Tt. Vasumweg 156,29567,52.410089871207,4.8809337615967,Amsterdam,UDC,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29567
930,Minervahavenweg 25,29569,52.402177,4.875249,Amsterdam,Next Monday's Hangover Festival,Performing Arts Venue,http://tour-pedia.org/api/getPlaceDetails?id=29569
936,Stavangerweg 900,29575,52.394038,4.879491,Amsterdam,Strand West,Beach,http://tour-pedia.org/api/getPlaceDetails?id=29575
937,Polanenstraat 174,29576,52.39086,4.876635,Amsterdam,Polanentheater,Theater,http://tour-pedia.org/api/getPlaceDetails?id=29576
938,Danzigerkade 13,29577,52.39744,4.8776,Amsterdam,Dok 13,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29577
940,Zaanstraat 186,29579,52.38890453417,4.8755185424905,Amsterdam,The Black Box,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29579
942,Wormerveerstraat 15,29581,52.389507636574,4.8765077758659,Amsterdam,WV 15,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=29581
945,Spaarndammerstraat 792,29584,52.390927194818,4.8782619458733,Amsterdam,Cafe 't Hoekje,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29584
946,Oostzaan,29585,52.392862161861,4.8743140943735,Amsterdam,Meiden Van Holland,Strip Club,http://tour-pedia.org/api/getPlaceDetails?id=29585
948,Wiborgeiland,29587,52.393965766667,4.8806537,Amsterdam,sisasteiger,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29587
949,Spaarndammerstraat 872,29588,52.391562606266,4.8783734410111,Amsterdam,Volkskoffiehuis,Lighthouse,http://tour-pedia.org/api/getPlaceDetails?id=29588
951,Spaarndammerplantsoen,29590,52.389843811472,4.8755819468509,Amsterdam,Spaarndammerplantsoen,Field,http://tour-pedia.org/api/getPlaceDetails?id=29590
952,Tasmanstraat,29591,52.391433,4.878554,Amsterdam,Chatêau Du PocketRat,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29591
957,Prinsengracht,29597,52.378690558443,4.8826503753662,Amsterdam,De Jordaan,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=29597
958,Marnixplein 1,29598,52.378001963056,4.8786512109247,Amsterdam,Het Marnix,Gym Pool,http://tour-pedia.org/api/getPlaceDetails?id=29598
959,De Wittenstraat 100,29599,52.383019833326,4.8782024772794,Amsterdam,Zaal 100,Dive Bar,http://tour-pedia.org/api/getPlaceDetails?id=29599
960,Nassauplein,29600,52.385132945549,4.8813092487582,Amsterdam,Nassauplein,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29600
961,Westerstraat 120,29601,52.378396,4.883222,Amsterdam,'t Monumentje,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29601
962,Wittenstraat,29602,52.383624444873,4.8792954905974,Amsterdam,Witteneiland,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29602
963,Nassaukade,29603,52.38178827267,4.8791420459747,Amsterdam,Kattenslootbrug (Brug 155),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29603
964,Marnixstraat 164-166,29604,52.372891137547,4.8758102977549,Amsterdam,Sound Garden,Dive Bar,http://tour-pedia.org/api/getPlaceDetails?id=29604
965,Tweede Tuindwarsstraat 13,29606,52.377145,4.88195064,Amsterdam,Café De Tuin,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29606
966,Rozengracht 28,29607,52.373789,4.881809,Amsterdam,De Gouden Florijn,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29607
967,Nieuwe Leliestraat 83,29608,52.375287736713,4.8809294587653,Amsterdam,De Nieuwe Lelie,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29608
969,Elandsstraat 119-HS,29610,52.37029772167,4.8801768130028,Amsterdam,Saarein,Gay Bar,http://tour-pedia.org/api/getPlaceDetails?id=29610
970,Elandsgracht 84,29611,52.36959,4.88057,Amsterdam,Bar Oldenhof,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=29611
971,Lijnbaansgracht 234A,29613,52.364822456671,4.8814933350472,Amsterdam,Melkweg,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=29613
972,Leidsegracht 108,29615,52.3655922,4.880657,Amsterdam,Studenten Sociëteit Pylades,Fraternity House,http://tour-pedia.org/api/getPlaceDetails?id=29615
973,Korte Leidsedwarsstraat 49B,29617,52.36477924005,4.882522557135,Amsterdam,The Waterhole,Rock Club,http://tour-pedia.org/api/getPlaceDetails?id=29617
974,Alberdingk Thijmstraat 19,29618,52.364104341608,4.8763237963954,Amsterdam,Muziekpakhuis Amsterdam,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=29618
975,Marnixstraat 403,29620,52.364831,4.880536,Amsterdam,Lux,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29620
976,Marnixstraat 397,29623,52.364933,4.880492,Amsterdam,Weber,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29623
978,Korte Leidsedwarsstraat 45,29625,52.364896,4.882339,Amsterdam,Suzy Wong,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=29625
979,Marnixstraat 429,29626,52.363923,4.881731,Amsterdam,Cox,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29626
981,Concertgebouwplein 2-6,29630,52.356364873949,4.8793137073517,Amsterdam,Het Concertgebouw,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=29630
982,Paulus Potterstraat 14,29633,52.359011162192,4.881332165899,Amsterdam,House of Bols Cocktail & Genever Experience,Museum,http://tour-pedia.org/api/getPlaceDetails?id=29633
983,Museumstraat,29634,52.359529675696,4.8851501941681,Amsterdam,Rijksmuseum Garden,Garden,http://tour-pedia.org/api/getPlaceDetails?id=29634
984,Hobbemastraat 26,29636,52.358566499158,4.8860192298889,Amsterdam,Zuiderbad,Gym Pool,http://tour-pedia.org/api/getPlaceDetails?id=29636
985,Paulus Potterstraat 3,29637,52.359175858183,4.8837876319885,Amsterdam,Van Gogh Mile Start Museum Square,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=29637
986,Van Baerlestraat 128HS,29638,52.355046312496,4.880825522961,Amsterdam,Café Lusthof,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29638
988,zieseniskade 25,29642,52.361662960138,4.8866985672001,Amsterdam,Chupitos,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=29642
989,Weteringschans,29643,52.360777842631,4.8862820863724,Amsterdam,Museumbrug (Brug 82),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29643
991,Jan Willem Brouwersstraat 32,29645,52.355947760688,4.8775796445148,Amsterdam,Cafe Welling,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29645
992,Concertgebouwplein 3,29646,52.355840206146,4.879793,Amsterdam,Concertgebouwplein,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29646
993,Jacob Obrechtstraat,29647,52.354813714781,4.8762785980148,Amsterdam,Koninklijk Concertgebouw Orkest,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29647
994,Apollolaan 4,29648,52.348628991548,4.8843204729177,Amsterdam,Apollohal,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=29648
995,Van Baerlestraat 27,29649,52.358547979735,4.8791264738775,Amsterdam,Tunes Bar,Hotel Bar,http://tour-pedia.org/api/getPlaceDetails?id=29649
997,De Boelelaan 50,29651,52.336191309397,4.8799896240234,Amsterdam,Amsterdamsche Football Club,Soccer Field,http://tour-pedia.org/api/getPlaceDetails?id=29651
999,apollolaan,29653,52.350571978949,4.8753976821899,Amsterdam,Apollolaan,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29653
1001,Gustav Mahlerlaan,29655,52.337635820858,4.876090291443,Amsterdam,Herman Renz Circus,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29655
1002,"George Gershwinlaan 101, 1082 Amsterdam",29656,52.335843738906,4.8748644477195,Amsterdam,Manhattan Bar Lounge,Hotel Bar,http://tour-pedia.org/api/getPlaceDetails?id=29656
1005,Gelderlandplein 7-62,29660,52.331129,4.877279,Amsterdam,Kiddieland,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29660
1006,De Boelelaan 46,29661,52.335218629194,4.8806981795307,Amsterdam,BL46,Other Nightlife,http://tour-pedia.org/api/getPlaceDetails?id=29661
1007,Beethovenstraat,29662,52.337371303449,4.8770070075989,Amsterdam,P15 Parking Amsterdam RAI,Parking,http://tour-pedia.org/api/getPlaceDetails?id=29662
1014,van boshuizenlaan,29669,52.325037249757,4.8687360768654,Amsterdam,Buitenveldert,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=29669
1015,Ter Kleef 1,29670,52.324723,4.867611,Amsterdam,"Bar-Restaurant ""La Brochette""",Arcade,http://tour-pedia.org/api/getPlaceDetails?id=29670
1016,Bos en Vaartlaan 42,29671,52.321978925748,4.8689673865834,Amsterdam,Bruggetje Kalfjeslaan (west),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29671
1017,Uilenstede,29672,52.322055155697,4.8732304573059,Amsterdam,'t Kleine Loopveld,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=29672
1020,kalfjeslaan,29680,52.322068271106,4.8822641372681,Amsterdam,Kalfjeslaan,Trail,http://tour-pedia.org/api/getPlaceDetails?id=29680
1022,Olympisch Stadion,29688,52.338253058547,4.8654944331477,Amsterdam,Free Friday Night Run,Track Stadium,http://tour-pedia.org/api/getPlaceDetails?id=29688
1023,Gustav Mahlerlaan 24,29689,52.336859976559,4.8721361160278,Amsterdam,Toetanchamon (EXPO),Science Museum,http://tour-pedia.org/api/getPlaceDetails?id=29689
1028,Molenwijk,29695,52.422778806787,4.8851234586303,Amsterdam,Honden uitlaatplaats,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29695
1029,Molenwijk,29696,52.422719768561,4.8850212621892,Amsterdam,Kinderboerderij Molenwijk,Stables,http://tour-pedia.org/api/getPlaceDetails?id=29696
1030,Oostzanerdijk,29697,52.422800579305,4.8851013215948,Amsterdam,Hondenuitlaatstrook,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29697
1031,Stellingweg,29698,52.416679841815,4.887832403183,Amsterdam,Fontein bij Diereneiland,Lake,http://tour-pedia.org/api/getPlaceDetails?id=29698
1032,Oostzanerdijk,29700,52.422832438824,4.8850875067347,Amsterdam,Uitlaatstrook,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29700
1033,Molenaarsweg,29701,52.421634793282,4.8866844177246,Amsterdam,Planking Tree,Hot Spring,http://tour-pedia.org/api/getPlaceDetails?id=29701
1036,Molenwijk 11,29704,52.416808570474,4.8875485192505,Amsterdam,Natuurspeeltuin het Diereneiland,Farm,http://tour-pedia.org/api/getPlaceDetails?id=29704
1037,Meteorenweg 174,29705,52.413702370289,4.8841524124146,Amsterdam,Museumwoning Tuindorp Oostzaan,History Museum,http://tour-pedia.org/api/getPlaceDetails?id=29705
1038,Plejadenplein 32a,29706,52.413798609022,4.8858831934005,Amsterdam,Speeltuin Tuindorp Oostzaan,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29706
1040,Meteorenweg 158,29708,52.412345,4.886869,Amsterdam,Badhuis- Bob Ross,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29708
1041,Polluxstraat 9,29709,52.413228750229,4.8893666267395,Amsterdam,Bij Anita En Peter In Villa Kakelbond,Strip Club,http://tour-pedia.org/api/getPlaceDetails?id=29709
1042,Werfstraat,29710,52.403479278978,4.886577129364,Amsterdam,HISWA te water,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29710
1043,Kraanspoor,29711,52.4050109301,4.88694190979,Amsterdam,Amsterdam Marina,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29711
1046,Klinkerweg 79,29714,52.40686745112,4.8940811630651,Amsterdam,De Werf,Pool,http://tour-pedia.org/api/getPlaceDetails?id=29714
1052,TT Vasumweg 93,29720,52.406830514884,4.8875856399536,Amsterdam,Sundercurrent (#sundaysatundercurrent),Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=29720
1054,TT. Vasumweg 95,29722,52.407000688041,4.8871564865112,Amsterdam,Social Hangout,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29722
1057,Klaprozenweg,29725,52.406404809526,4.8938785533233,Amsterdam,Een Gezellig Tuin,Park,http://tour-pedia.org/api/getPlaceDetails?id=29725
1058,Tt. Neveritaweg,29726,52.400193249727,4.8932933807373,Amsterdam,NDSM-Werf,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29726
1060,Tt Neveritaweg 6,29729,52.401307,4.893243,Amsterdam,Mtv Studios,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29729
1061,Het IJ,29730,52.400049234879,4.8906326293945,Amsterdam,Submarine 4711,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=29730
1064,Ms Oslofjordweg 89,29733,52.403207,4.892476,Amsterdam,Casa Reinders,Strip Club,http://tour-pedia.org/api/getPlaceDetails?id=29733
1066,Van Diemenkade 3,29735,52.390535374665,4.8850075107955,Amsterdam,Oude Houthaven,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29735
1067,Neveritaweg,29736,52.4021,4.893095,Amsterdam,Kermis,Theme Park,http://tour-pedia.org/api/getPlaceDetails?id=29736
1071,"Noord 1, Tt. Neveritaweg 61, 1033 Stadsdeel Noord",29741,52.399037761069,4.8927739137049,Amsterdam,Stichting IJ Producties,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29741
1072,Haarlemmerplein,29742,52.384723663799,4.8836446981452,Amsterdam,Haarlemmerplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29742
